IPO_company_name,Chittorgarh_link,Security_type,IPO_open_date,IPO_close_date,IPO_list_date,IPO_face_value,IPO_issue_price,IPO_lot_size,IPO_issue_size,IPO_Broker_apply,IPO_Broker_neutral,IPO_Broker_avoid,IPO_Member_apply,IPO_Member_neutral,IPO_Member_avoid,IPO_day1_qib,IPO_day1_nii,IPO_day1_rtl,IPO_day2_qib,IPO_day2_nii,IPO_day2_rtl,IPO_day3_qib,IPO_day3_nii,IPO_day3_rtl,IPO_RHP_doc,company_long_name,company_website,bse_link,bse_symbol,nse_link,nse_symbol,screener_link,gmp_company_name,gmp_website_link,day1_date,day1_price,day2_date,day2_price,day3_date,day3_price,day4_date,day4_price,day5_date,day5_price,day6_date,day6_price,day7_date,day7_price,day8_date,day8_price,day9_date,day9_price,day10_date,day10_price,day11_date,day11_price,day12_date,day12_price,day13_date,day13_price,day14_date,day14_price,day15_date,day15_price,day16_date,day16_price,day17_date,day17_price,day18_date,day18_price,day19_date,day19_price,day20_date,day20_price,day21_date,day21_price,day22_date,day22_price,day23_date,day23_price,day24_date,day24_price,day25_date,day25_price,day26_date,day26_price,day27_date,day27_price,day28_date,day28_price,day29_date,day29_price,day30_date,day30_price,day31_date,day31_price,day32_date,day32_price,day33_date,day33_price,ao_token,IPO_listing_price
Share Samadhan Limited,https://www.chittorgarh.com/ipo/share-samadhan-ipo/1842/,SME,2024-09-09,2024-09-11,2024-09-16,10,74,1600,240600000,1,0,0,0,0,0,0,error,2.01,0,error,5.89,2.66,error,18.04,https://www.bseindia.com/downloads/ipo/RHP%20&%20GID_060920241243.zip,Share Samadhan Limited,http://www.sharesamadhan.com,https://www.bseindia.com/stock-share-price/share-samadhan-ltd/SSL/544251/,SSL,,,https://www.screener.in/company/544251/consolidated/,Share Samadhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544251,73.05
Gajanand International Limited,https://www.chittorgarh.com/ipo/gajanand-international-ipo/1846/,SME,2024-09-09,2024-09-11,2024-09-16,10,36,3000,206500000,0,0,0,0,0,0,error,error,1.88,error,error,7.93,error,error,24.18,https://archives.nseindia.com/content/ipo/PROSPECTUS_GAJANAND.zip,Gajanand International Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=GAJANAND,GAJANAND,https://www.screener.in/company/GAJANAND/,Gajanand International,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vision Infra Equipment Solutions Limited,https://www.chittorgarh.com/ipo/vision-infra-equipment-solutions-ipo/1836/,SME,2024-09-06,2024-09-10,2024-09-13,10,163,800,1062100000,0,0,0,0,0,0,4.38,error,1.22,4.38,error,3.13,60.94,error,24.14,https://archives.nseindia.com/content/ipo/RHP_VIESL.zip,Vision Infra Equipment Solutions Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=VIESL,VIESL,https://www.screener.in/company/VIESL/consolidated/,Vision Infra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
My Mudra Fincorp Limited,https://www.chittorgarh.com/ipo/my-mudra-fincorp-ipo/1833/,SME,2024-09-05,2024-09-09,2024-09-12,10,110,1200,332600000,1,0,0,0,0,0,7,error,6.04,8.58,error,17.55,48.83,error,108.77,https://archives.nseindia.com/content/ipo/RHP_MYMUDRA.zip,My Mudra Fincorp Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=MYMUDRA,MYMUDRA,https://www.screener.in/company/MYMUDRA/,My Mudra Fincorp,https://ipocentral.in/my-mudra-fincorp-ipo-gmp-review-price-allotment/,2024-09-03,30.0,2024-09-04,23.0,2024-09-05,23.0,2024-09-06,40.0,2024-09-07,37.0,2024-09-09,37.0,2024-09-10,40.0,2024-09-11,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mach Conferences & Events Limited,https://www.chittorgarh.com/ipo/mach-conferences-and-events-ipo/1831/,SME,2024-09-04,2024-09-06,2024-09-11,10,225,600,1252800000,0,0,0,0,0,0,3.52,error,9.88,4.05,error,33.53,146.66,error,136.49,https://www.bsesme.com/download/305509/SME_IPO%20BasisOfAllotment/Prospectus_20240909131227.pdf,Mach Conferences & Events Limited,http://www.machconferences.com,https://www.bseindia.com/stock-share-price/mach-conferences-events-ltd/MCEL/544248/,MCEL,,,https://www.screener.in/company/544248/,Mach Conferences,https://ipocentral.in/mach-conferences-ipo-gmp-review-price-allotment/,2024-08-31,100.0,2024-09-02,165.0,2024-09-03,177.0,2024-09-04,200.0,2024-09-05,220.0,2024-09-06,210.0,2024-09-07,215.0,2024-09-09,215.0,2024-09-10,215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544248,300.0
Namo eWaste Management Limited,https://www.chittorgarh.com/ipo/namo-ewaste-management-ipo/1832/,SME,2024-09-04,2024-09-06,2024-09-11,10,85,1600,512000000,1,0,0,0,0,0,9,error,17.55,9.01,error,50.37,151.75,error,195.54,https://archives.nseindia.com/content/ipo/RHP_NAMOEWASTE.zip,Namo eWaste Management Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=NAMOEWASTE,NAMOEWASTE,https://www.screener.in/company/NAMOEWASTE/,Namo eWaste,https://ipocentral.in/namo-ewaste-ipo-gmp-review-price-allotment/,2024-08-31,55.0,2024-09-02,55.0,2024-09-03,55.0,2024-09-04,50.0,2024-09-05,50.0,2024-09-06,50.0,2024-09-07,50.0,2024-09-09,50.0,2024-09-10,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naturewings Holidays Limited,https://www.chittorgarh.com/ipo/naturewings-holidays-ipo/1834/,SME,2024-09-03,2024-09-05,2024-09-10,10,74,1600,70300000,0,0,0,0,0,0,error,error,65.8,error,error,162.3,error,error,487.17,"https://www.sebi.gov.in/web/?file=https://www.sebi.gov.in/sebi_data/attachdocs/aug-2024/1725003011524_442.pdf#page=1&zoom=page-width,-16,648",Naturewings Holidays Limited,http://www.naturewings.com,https://www.bseindia.com/stock-share-price/naturewings-holidays-ltd/NHL/544245/,NHL,,,https://www.screener.in/company/544245/,Naturewings Holidays,https://ipocentral.in/naturewings-holidays-ipo-gmp-review-price-allotment/,2024-09-03,38.0,2024-09-04,33.0,2024-09-05,30.0,2024-09-06,27.0,2024-09-07,30.0,2024-09-09,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544245,95.0
Jeyyam Global Foods Limited,https://www.chittorgarh.com/ipo/jeyyam-global-foods-ipo/1827/,SME,2024-09-02,2024-09-04,2024-09-09,5,61,2000,819400000,0,0,0,0,0,0,0.63,error,2.47,0.63,error,7.26,54.62,error,70.43,https://archives.nseindia.com/content/ipo/RHP_JEYYAM.zip,Jeyyam Global Foods Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=JEYYAM,JEYYAM,https://www.screener.in/company/JEYYAM/,Jeyyam Global Foods,https://ipocentral.in/jeyyam-global-foods-ipo-gmp-review-price-allotment/,2024-09-02,20.0,2024-09-03,20.0,2024-09-04,20.0,2024-09-05,20.0,2024-09-06,20.0,2024-09-07,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boss Packaging Solutions Limited,https://www.chittorgarh.com/ipo/boss-packaging-solutions-ipo/1826/,SME,2024-08-30,2024-09-03,2024-09-06,10,66,2000,84100000,0,0,0,0,0,0,error,error,3.58,error,error,40.79,error,error,165.29,https://archives.nseindia.com/content/ipo/PROSPECTUS_BOSS.zip,Boss Packaging Solutions Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=BOSS,BOSS,https://www.screener.in/company/BOSS/,Boss Packaging,https://ipocentral.in/boss-packaging-ipo-gmp-review-price-allotment/,2024-09-04,10.0,2024-09-05,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Travels & Rentals Limited,https://www.chittorgarh.com/ipo/travels-rentals-ipo/1828/,SME,2024-08-29,2024-09-02,2024-09-05,10,40,3000,122400000,0,0,0,1,0,0,error,error,7.01,error,error,20.24,error,error,429.9,https://www.bsesme.com/download/334357/SME_IPO%20Open/1_FP_Travels_BSE_24082024_BSE_Final_20240826170207.pdf,Travels & Rentals Limited,http://www.travelsandrentals.in,https://www.bseindia.com/stock-share-price/travels-rentals-ltd/TRAVELS/544242/,TRAVELS,,,https://www.screener.in/company/544242/,Travels & Rentals,https://www.investorgain.com/gmp/travels-rentals-ipo/968/,2024-08-26,8.0,2024-08-27,10.0,2024-08-28,12.0,2024-08-29,14.0,2024-08-30,16.0,2024-08-31,18.0,2024-09-01,20.0,2024-09-02,22.0,2024-09-03,20.0,2024-09-04,20.0,2024-09-05,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544242,55.0
Aeron Composite Limited,https://www.chittorgarh.com/ipo/aeron-composite-ipo/1821/,SME,2024-08-28,2024-08-30,2024-09-04,10,125,1000,561000000,0,0,0,0,0,0,2.62,error,3,3.61,error,6.53,27.82,error,33.77,https://archives.nseindia.com/content/ipo/RHP_AERON.zip,Aeron Composites Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=AERON,AERON,https://www.screener.in/company/AERON/,Aeron Composite,https://ipocentral.in/aeron-composite-ipo-gmp-review-price/,2024-08-31,25.0,2024-09-02,30.0,2024-09-03,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paramatrix Technologies Limited,https://www.chittorgarh.com/ipo/paramatrix-technologies-ipo/1819/,SME,2024-08-27,2024-08-30,2024-09-04,10,110,1200,338400000,0,0,0,0,0,0,error,error,3.71,error,error,6.12,error,6.23,11.86,https://archives.nseindia.com/content/ipo/PROSPECTUS_PARAMATRIX.zip,Paramatrix Technologies Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=PARAMATRIX,PARAMATRIX,https://www.screener.in/company/PARAMATRIX/consolidated/,Paramatrix Technologies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jay Bee Laminations Limited,https://www.chittorgarh.com/ipo/jay-bee-laminations-ipo/1817/,SME,2024-08-27,2024-08-29,2024-09-03,10,146,1000,889600000,1,0,0,0,0,1,0,error,8.88,0,error,32.06,72.35,error,87.88,https://archives.nseindia.com/content/ipo/RHP_JAYBEE.zip,Jay Bee Laminations Limited,https://jaybeelaminations.co.in,,,https://www.nseindia.com/get-quotes/equity?symbol=JAYBEE,JAYBEE,https://www.screener.in/company/JAYBEE/,Jay Bee Laminations,https://ipocentral.in/jay-bee-laminations-ipo-gmp-review-price/,2024-08-22,50.0,2024-08-23,50.0,2024-08-24,58.0,2024-08-26,72.0,2024-08-27,80.0,2024-08-28,80.0,2024-08-29,80.0,2024-08-30,87.0,2024-09-02,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vdeal System Limited,https://www.chittorgarh.com/ipo/vdeal-system-ipo/1824/,SME,2024-08-27,2024-08-29,2024-09-03,10,112,1200,180800000,1,0,0,0,0,0,error,error,7.8,error,error,22.44,error,error,76.7,https://archives.nseindia.com/content/ipo/PROSPECTUS_VDEAL.zip,Vdeal System Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=VDEAL,VDEAL,https://www.screener.in/company/VDEAL/,Vdeal System,https://ipocentral.in/vdeal-system-ipo-gmp-review-price-allotment/,2024-08-26,43.0,2024-08-27,35.0,2024-08-28,35.0,2024-08-29,30.0,2024-08-30,27.0,2024-09-02,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indian Phosphate Limited,https://www.chittorgarh.com/ipo/indian-phosphate-ipo/1815/,SME,2024-08-26,2024-08-29,2024-09-03,10,99,1200,673600000,1,0,0,1,0,0,0.39,error,62.06,8.9,error,132.55,181.58,441.01,243.02,https://archives.nseindia.com/content/ipo/RHP_IPHL.zip,Indian Phosphate Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=IPHL,IPHL,https://www.screener.in/company/IPHL/consolidated/,Indian Phosphate,https://ipocentral.in/indian-phosphate-ipo-gmp-review-price-allotment/,2024-08-23,47.0,2024-08-24,65.0,2024-08-26,82.0,2024-08-27,100.0,2024-08-28,115.0,2024-08-29,125.0,2024-08-30,115.0,2024-09-02,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rapid Multimodal Logistics Limited,https://www.chittorgarh.com/ipo/rapid-multimodal-logistics-ipo/1816/,SME,2024-08-22,2024-08-27,2024-08-30,10,84,1600,84900000,1,0,0,0,0,0,error,error,18.56,error,error,46.73,error,512.8,172.55,https://www.bseindia.com/downloads/ipo/RHP%20&%20GID_210820241407.zip,Rapid Multimodal Logistics Limited,http://www.rapidlogistics.in,https://www.bseindia.com/stock-share-price/rapid-multimodal-logistics-ltd/RAPID/544237/,RAPID,,,https://www.screener.in/company/544237/,Rapid Multimodal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544237,103.0
Resourceful Automobile Limited,https://www.chittorgarh.com/ipo/resourceful-automobile-ipo/1814/,SME,2024-08-22,2024-08-26,2024-08-29,10,117,1200,119900000,0,0,1,0,0,1,error,error,17.92,error,error,105.93,error,error,496.22,https://www.bsesme.com/download/364867/SME_IPO%20Open/1.%20Prospectus14.08.2024_20240819154316.pdf,Resourceful Automobile Limited,http://www.sawhneyauto.com,https://www.bseindia.com/stock-share-price/resourceful-automobile-ltd/RAL/544236/,RAL,,,https://www.screener.in/company/544236/,Resourceful Automobile,https://ipocentral.in/resourceful-automobile-ipo-gmp-review-price/,2024-08-19,25.0,2024-08-20,35.0,2024-08-21,42.0,2024-08-22,55.0,2024-08-23,67.0,2024-08-24,73.0,2024-08-26,80.0,2024-08-27,80.0,2024-08-28,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544236,117.0
QVC Exports Limited,https://www.chittorgarh.com/ipo/qvc-exports-ipo/1812/,SME,2024-08-21,2024-08-23,2024-08-28,10,86,1600,240700000,1,0,0,0,0,0,error,error,14.83,error,error,51.93,error,error,418.64,https://archives.nseindia.com/content/ipo/PROSPECTUS_QVCEL.zip,QVC Exports Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=QVCEL,QVCEL,https://www.screener.in/company/QVCEL/,QVC Exports,https://ipocentral.in/qvc-exports-ipo-gmp-review-price-allotment/,2024-08-19,22.0,2024-08-20,27.0,2024-08-21,35.0,2024-08-22,52.0,2024-08-23,60.0,2024-08-24,80.0,2024-08-26,80.0,2024-08-27,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ideal Technoplast Industries Limited,https://www.chittorgarh.com/ipo/ideal-technoplast-industries-ipo/1813/,SME,2024-08-21,2024-08-23,2024-08-28,10,121,1000,160300000,0,0,0,1,0,0,error,error,8.74,error,error,19.52,error,error,115.57,https://archives.nseindia.com/content/ipo/PROSPECTUS_IDEALTECHO.zip,Ideal Technoplast Industries Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=IDEALTECHO,IDEALTECHO,https://www.screener.in/company/IDEALTECHO/,Ideal Technoplast,https://ipocentral.in/ideal-technoplast-ipo-gmp-review-price-allotment/,2024-08-21,18.0,2024-08-22,20.0,2024-08-23,18.0,2024-08-24,18.0,2024-08-26,18.0,2024-08-27,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brace Port Logistics Limited,https://www.chittorgarh.com/ipo/brace-port-logistics-ipo/1806/,SME,2024-08-19,2024-08-21,2024-08-26,10,80,1600,244100000,1,0,0,2,0,0,6.59,error,81.41,16.83,error,231.26,450.04,error,588.74,https://archives.nseindia.com/content/ipo/RHP_BRACEPORT.zip,Brace Port Logistics Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=BRACEPORT,BRACEPORT,https://www.screener.in/company/BRACEPORT/,Brace Port Logistics,https://www.investorgain.com/gmp/brace-port-logistics-ipo/944/,2024-08-08,0.0,2024-08-09,0.0,2024-08-10,0.0,2024-08-11,0.0,2024-08-12,0.0,2024-08-13,80.0,2024-08-14,80.0,2024-08-15,80.0,2024-08-16,90.0,2024-08-17,90.0,2024-08-18,90.0,2024-08-19,92.0,2024-08-20,115.0,2024-08-21,118.0,2024-08-22,119.0,2024-08-23,115.0,2024-08-24,115.0,2024-08-25,116.0,2024-08-26,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forcas Studio Limited,https://www.chittorgarh.com/ipo/forcas-studio-ipo/1810/,SME,2024-08-19,2024-08-21,2024-08-26,10,80,1600,374400000,1,0,0,0,0,0,0,error,60.85,5.62,error,164.9,205.39,error,415.82,https://nsearchives.nseindia.com/emerge/corporates/content/ForcasStudioLtd_RHP.pdf,Forcas Studio Limited,https://www.focasstudio.in,,,https://www.nseindia.com/get-quotes/equity?symbol=FORCAS,FORCAS,https://www.screener.in/company/FORCAS/,Forcas Studio,https://ipocentral.in/forcas-studio-ipo-gmp-review-price-allotment/,2024-08-13,40.0,2024-08-14,50.0,2024-08-16,57.0,2024-08-17,72.0,2024-08-19,75.0,2024-08-20,75.0,2024-08-21,78.0,2024-08-22,82.0,2024-08-23,82.0,2024-08-24,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broach Lifecare Hospital Limited,https://www.chittorgarh.com/ipo/broach-lifecare-hospital-ipo/1807/,SME,2024-08-13,2024-08-16,2024-08-21,10,25,6000,40200000,0,0,1,0,0,0,error,error,15.91,error,error,53.69,error,error,226.32,https://www.bseindia.com/downloads/ipo/RHP&GID_120820241722.zip,Broach Lifecare Hospital Limited,http://www.maplehospital.in,https://www.bseindia.com/stock-share-price/broach-lifecare-hospital-ltd/BROACH/544231/,BROACH,,,https://www.screener.in/company/544231/,Broach Lifecare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544231,47.5
Solve Plastic Products Limited,https://www.chittorgarh.com/ipo/solve-plastic-products-ipo/1808/,SME,2024-08-13,2024-08-16,2024-08-21,10,91,1200,118500000,0,0,1,0,0,0,error,error,4.18,error,error,13.3,error,error,46.76,https://nsearchives.nseindia.com/emerge/corporates/content/SolvePlasticProductsLimited_PROSP.pdf,Solve Plastic Products Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=BALCO,BALCO,https://www.screener.in/company/BALCO/,Solve Plastic Products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Positron Energy Limited,https://www.chittorgarh.com/ipo/positron-energy-ipo/1804/,SME,2024-08-12,2024-08-14,2024-08-20,10,250,600,512100000,1,0,0,0,0,0,4.82,error,30.63,7.67,error,96.64,231.41,error,351.9,https://nsearchives.nseindia.com/emerge/corporates/content/PositronEnergyLimited_RHP.pdf,Positron Energy Limited,https://positron-india.com,,,https://www.nseindia.com/get-quotes/equity?symbol=POSITRON,POSITRON,https://www.screener.in/company/POSITRON/,Positron Energy,https://ipocentral.in/positron-energy-ipo-gmp-review-price-allotment/,2024-08-09,110.0,2024-08-10,135.0,2024-08-12,135.0,2024-08-13,150.0,2024-08-14,180.0,2024-08-16,200.0,2024-08-17,215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunlite Recycling Industries Limited,https://www.chittorgarh.com/ipo/sunlite-recycling-industries-ipo/1805/,SME,2024-08-12,2024-08-14,2024-08-20,10,105,1200,302400000,1,0,0,0,0,0,2.62,error,11.67,6.12,error,41.68,109.05,error,252,https://nsearchives.nseindia.com/emerge/corporates/content/SunliteRecyclingIndustriesLimited_RHP.pdf,Sunlite Recycling Industries Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=SUNLITE,SUNLITE,https://www.screener.in/company/SUNLITE/,Sunlite Recycling,https://ipocentral.in/sunlite-recycling-ipo-gmp-review-price-allotment/,2024-08-09,15.0,2024-08-10,20.0,2024-08-12,18.0,2024-08-13,27.0,2024-08-14,37.0,2024-08-16,52.0,2024-08-17,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aesthetik Engineers Limited,https://www.chittorgarh.com/ipo/aesthetik-engineers-ipo/1803/,SME,2024-08-08,2024-08-12,2024-08-16,10,58,2000,264700000,1,0,0,0,0,0,4.5,error,40.23,5.24,error,81.75,207.31,error,461.58,https://nsearchives.nseindia.com/emerge/corporates/content/AesthetikEngineersLimited_RHP.pdf,Aesthetik Engineers Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=AESTHETIK,AESTHETIK,https://www.screener.in/company/AESTHETIK/,Aesthetik Engineers,https://ipocentral.in/aesthetik-engineers-ipo-gmp-review-price-allotment/,2024-08-03,45.0,2024-08-05,45.0,2024-08-06,45.0,2024-08-07,37.0,2024-08-08,25.0,2024-08-09,25.0,2024-08-10,25.0,2024-08-12,25.0,2024-08-13,35.0,2024-08-14,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afcom Holdings Limited,https://www.chittorgarh.com/ipo/afcom-holdings-ipo/1799/,SME,2024-08-02,2024-08-06,2024-08-09,10,108,1200,738300000,0,0,0,2,0,0,0,error,6.59,3.49,error,52.73,186.23,error,202.83,https://www.bseindia.com/downloads/ipo/RHP%20&%20GID_310720241610.zip,Afcom Holdings Limited,https://afcomcargo.com,https://www.bseindia.com/stock-share-price/afcom-holdings-ltd/AFCOM/544224/,AFCOM,,,https://www.screener.in/company/544224/,Afcom Holdings,https://ipocentral.in/afcom-holdings-ipo-gmp-review-price-allotment/,2024-07-31,100.0,2024-08-01,103.0,2024-08-02,100.0,2024-08-03,120.0,2024-08-05,125.0,2024-08-06,100.0,2024-08-07,95.0,2024-08-08,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544224,205.2
Picturepost Studios Limited,https://www.chittorgarh.com/ipo/picture-post-studios-ipo/1800/,SME,2024-08-02,2024-08-06,2024-08-09,1,24,6000,187200000,0,0,1,0,0,0,0,error,10.79,0,error,97.71,101.19,error,308.09,https://nsearchives.nseindia.com/emerge/corporates/content/PicturepostStudiosLimited_RHP.pdf,Picturepost Studios Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=PPSL,PPSL,https://www.screener.in/company/PPSL/,Picturepost Studios,https://ipocentral.in/picturepost-studios-ipo-gmp-review-price-allotment/,2024-07-31,10.0,2024-08-01,12.0,2024-08-02,15.0,2024-08-03,17.0,2024-08-05,15.0,2024-08-06,10.0,2024-08-07,7.0,2024-08-08,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dhariwalcorp Limited,https://www.chittorgarh.com/ipo/dhariwalcorp-ipo/1797/,SME,2024-08-01,2024-08-05,2024-08-08,10,106,1200,251500000,0,0,1,0,0,0,0,error,5.9,0,error,17.35,76.93,error,183.89,https://nsearchives.nseindia.com/emerge/corporates/content/DhariwalcorpLimited_RHP.pdf,Dhariwalcorp Limited,http://www.dhariwalcorporation.com,,,https://www.nseindia.com/get-quotes/equity?symbol=DHARIWAL,DHARIWAL,https://www.screener.in/company/DHARIWAL/,Dhariwalcorp,https://ipocentral.in/dhariwalcorp-ipo-gmp-review-price-allotment/,2024-07-31,20.0,2024-08-01,40.0,2024-08-02,50.0,2024-08-03,62.0,2024-08-05,60.0,2024-08-06,50.0,2024-08-07,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utssav CZ Gold Jewels Limited,https://www.chittorgarh.com/ipo/utssav-cz-gold-jewels-ipo/1796/,SME,2024-07-31,2024-08-02,2024-08-07,10,110,1200,695000000,0,0,0,0,0,0,0,error,3.16,0,error,12.97,36.43,error,46.71,https://archives.nseindia.com/content/ipo/RHP_UTSSAV.zip,Utssav CZ Gold Jewels Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=UTSSAV,UTSSAV,https://www.screener.in/company/UTSSAV/,Utssav CZ Gold Jewels,https://ipocentral.in/utssav-cz-gold-jewels-ipo-gmp-review-price-allotment/,2024-07-31,48.0,2024-08-01,52.0,2024-08-02,52.0,2024-08-03,38.0,2024-08-05,27.0,2024-08-06,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sathlokhar Synergys E&C Global Limited,https://www.chittorgarh.com/ipo/sathlokhar-synergys-e-c-global-ipo/1790/,SME,2024-07-30,2024-08-01,2024-08-06,10,140,1000,929300000,1,0,0,0,0,0,6.64,error,8.12,6.79,error,37.14,171.55,error,160.47,https://nsearchives.nseindia.com/emerge/corporates/content/SathlokharSynergys_RHP.pdf,Sathlokhar Synergys E&C Global Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=SSEGL,SSEGL,https://www.screener.in/company/SSEGL/,Sathlokhar Synergys,https://ipocentral.in/sathlokhar-synergys-ipo-gmp-review-price-allotment/,2024-07-25,20.0,2024-07-26,75.0,2024-07-27,85.0,2024-07-29,85.0,2024-07-30,120.0,2024-07-31,135.0,2024-08-01,150.0,2024-08-02,155.0,2024-08-05,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulkcorp International Limited,https://www.chittorgarh.com/ipo/bulkcorp-ipo/1791/,SME,2024-07-30,2024-08-01,2024-08-06,10,105,1200,207800000,1,0,0,0,0,0,4.77,error,22.71,5.28,error,93.31,104.42,error,362.17,https://nsearchives.nseindia.com/emerge/corporates/content/BulkcorpInternationalLtd_RHP.pdf,Bulkcorp International Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=BULKCORP,BULKCORP,https://www.screener.in/company/BULKCORP/,Bulkcorp,https://www.investorgain.com/gmp/bulkcorp-ipo/928/,2024-07-24,0.0,2024-07-25,8.0,2024-07-26,8.0,2024-07-27,85.0,2024-07-28,85.0,2024-07-29,85.0,2024-07-30,97.0,2024-07-31,97.0,2024-08-01,90.0,2024-08-02,85.0,2024-08-03,80.0,2024-08-04,82.0,2024-08-05,82.0,2024-08-06,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
